_id,Total_Stops,Price,Journey_day,Journey_month,Dep_hour,Dep_min,Arrival_hour,Arrival_min,Duration_hours,Duration_mins,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
66734b1986b85319e22b8973,1.0,10539,12,6,9,35,21,5,11,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8993,0.0,3597,21,6,14,45,17,5,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66734b1986b85319e22b899a,1.0,9450,27,5,8,0,21,0,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b89ab,1.0,7738,21,3,4,45,15,30,10,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b89b3,1.0,12681,1,4,18,55,18,15,23,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b89b6,0.0,2754,15,5,2,35,4,5,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b89d0,2.0,9416,12,6,12,0,18,30,30,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b89d6,0.0,7229,9,6,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b89da,0.0,4148,27,3,9,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b89fb,2.0,21483,6,3,15,5,1,35,10,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a1b,1.0,15554,18,5,11,30,19,0,7,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a37,1.0,5457,1,6,7,0,12,55,5,55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a49,2.0,23528,12,3,6,30,16,35,10,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b8a4e,1.0,6827,27,3,5,5,10,5,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a6d,1.0,9345,15,5,17,0,18,50,25,50,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8a7d,1.0,14388,12,5,20,0,9,20,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8a84,1.0,7480,15,6,12,30,9,25,20,55,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a8d,0.0,3332,27,3,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
66734b1986b85319e22b8a9d,2.0,8098,27,3,17,35,19,45,26,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a9f,1.0,5883,12,6,18,35,1,30,6,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8aa1,0.0,4174,18,5,17,10,19,40,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8aa5,1.0,7198,3,6,19,0,1,30,6,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8ac3,1.0,10262,15,6,19,15,4,25,9,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8acc,1.0,8907,15,5,20,30,23,0,26,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8ae6,0.0,3850,3,5,7,55,10,15,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66734b1986b85319e22b8aed,0.0,3841,24,6,6,55,9,30,2,35,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8aff,0.0,5403,9,4,7,0,9,40,2,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8b1b,0.0,4030,24,5,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8b32,0.0,8016,9,6,17,45,20,45,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8b37,2.0,13243,12,5,10,0,1,20,15,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8b3f,0.0,6038,24,3,9,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8b45,1.0,10844,9,6,21,10,23,35,26,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8b48,1.0,6938,27,3,14,20,22,20,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8b56,1.0,14815,6,3,14,5,8,15,18,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b8b60,0.0,4804,3,5,4,40,7,15,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8b77,1.0,8452,1,4,20,20,20,20,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8b85,0.0,3943,18,6,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8b9c,1.0,8452,9,5,17,0,10,45,17,45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8bcc,1.0,7408,27,6,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b86d4,2.0,15129,27,5,19,10,19,0,23,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b86d6,1.0,10262,27,6,17,30,12,35,19,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b86ff,2.0,13014,15,6,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8710,1.0,14388,6,5,20,0,9,20,13,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b871a,1.0,10844,1,5,14,5,22,35,8,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8726,0.0,4174,3,4,9,35,12,20,2,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8728,1.0,13817,12,3,7,0,23,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b872f,0.0,4804,12,6,15,15,17,45,2,30,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8730,0.0,5048,24,3,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b8737,3.0,14960,9,6,9,50,23,15,13,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b877f,1.0,7670,9,5,7,30,21,0,13,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8786,0.0,2227,24,6,20,5,21,40,1,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b878a,2.0,15129,1,5,5,30,4,25,22,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b879d,0.0,3841,1,6,22,20,0,40,2,20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b87a7,1.0,7198,15,6,13,0,1,30,12,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b87b1,0.0,3311,15,5,5,55,8,35,2,40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b87e0,1.0,13377,27,5,13,0,1,30,12,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b87fb,1.0,5975,9,5,17,55,22,50,4,55,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8804,2.0,12819,21,3,9,40,4,25,42,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8806,0.0,5228,9,5,17,0,19,45,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8820,0.0,5201,15,6,5,10,8,0,2,50,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8833,1.0,6857,18,5,6,50,10,30,3,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8838,1.0,16736,6,3,5,45,21,20,15,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b8850,0.0,5228,12,5,6,10,8,55,2,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8851,1.0,14714,9,6,14,0,19,0,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b885a,0.0,4823,27,4,18,25,21,20,2,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8874,1.0,5636,3,6,2,0,7,25,5,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b887b,0.0,3543,24,5,8,20,10,35,2,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
66734b1986b85319e22b888e,1.0,11467,1,5,20,25,14,25,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8893,1.0,4414,27,3,8,45,13,15,4,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b889f,1.0,5386,9,5,17,35,22,15,4,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b88ab,1.0,10844,9,6,21,10,20,45,23,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b88c0,1.0,10844,1,5,21,10,9,20,12,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b88de,2.0,15129,9,5,23,5,19,0,19,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b88e1,1.0,6933,24,3,17,35,22,15,4,40,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8911,1.0,9526,15,6,6,0,19,15,13,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b891a,0.0,6216,9,6,14,40,17,50,3,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b893e,0.0,4823,6,4,20,0,22,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b896d,1.0,9314,1,5,9,35,19,10,9,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8971,1.0,6171,24,4,5,5,12,10,7,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8976,1.0,15764,6,3,13,55,4,25,14,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b898f,1.0,14231,24,3,13,55,9,15,19,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b89b5,1.0,8854,9,5,9,15,1,30,16,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b89bb,0.0,8016,6,6,18,55,22,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b89e1,1.0,5199,9,6,5,55,13,35,7,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b89e9,0.0,12411,6,3,6,0,9,10,3,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b89f4,1.0,17024,3,3,21,50,18,50,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a1a,0.0,3841,6,4,14,55,17,25,2,30,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8a1e,0.0,3210,9,6,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b8a2b,1.0,12681,1,4,16,30,23,35,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8a46,1.0,22270,6,3,7,0,12,25,5,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b8a48,1.0,14871,3,3,18,35,1,35,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a50,0.0,2759,15,3,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b8a7a,,7480,6,5,9,45,9,25,23,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a85,0.0,5198,27,4,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8a8a,1.0,22798,1,3,9,45,8,15,22,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a8e,1.0,7354,6,6,7,30,19,15,11,45,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a96,1.0,5636,1,6,2,0,7,25,5,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8ac7,1.0,10262,27,6,15,0,19,0,28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8ad0,0.0,2071,15,3,2,55,4,25,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b8add,0.0,4174,12,4,22,15,0,50,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8aee,1.0,10877,3,6,7,30,19,0,11,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8af3,1.0,11306,18,5,7,0,20,25,13,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8afb,1.0,7354,27,6,6,40,19,15,12,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8783,1.0,15554,9,5,21,50,4,25,6,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b87a3,0.0,5170,27,3,14,15,16,45,2,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b87c5,0.0,4030,27,5,8,20,11,20,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b87e1,1.0,13502,6,3,14,5,0,45,10,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b87ee,0.0,3943,1,4,4,0,6,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b87ef,1.0,12576,12,6,18,55,4,40,9,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b87f3,1.0,11563,6,3,13,30,8,15,18,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8800,1.0,7933,1,6,9,0,21,0,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b888b,0.0,3841,24,5,9,0,11,25,2,25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b88a4,1.0,12767,21,3,15,0,18,50,27,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b88a5,1.0,10262,6,6,15,0,4,25,13,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b88d5,1.0,13731,9,6,16,30,4,40,12,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b88d8,2.0,21314,3,3,5,40,18,50,37,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b88df,0.0,2754,24,3,19,5,20,30,1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b88e5,0.0,8040,18,6,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b88e7,1.0,6442,27,6,7,35,16,10,8,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b88e9,1.0,6442,6,3,11,55,22,20,10,25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b88f4,0.0,3383,24,6,11,10,13,55,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b88fa,2.0,13922,24,6,17,35,19,0,25,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b890b,1.0,6795,9,6,15,15,1,30,10,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b890c,0.0,3100,1,6,21,5,22,25,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b8919,0.0,3850,9,6,7,55,10,15,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66734b1986b85319e22b8927,0.0,4332,24,3,11,35,14,0,2,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66734b1986b85319e22b892c,0.0,5201,24,6,18,5,21,10,3,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8933,0.0,3943,21,6,13,0,15,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b893d,1.0,11789,3,6,10,20,19,0,8,40,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8943,0.0,3543,18,5,17,45,20,5,2,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
66734b1986b85319e22b8956,0.0,2017,6,5,5,45,7,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b8957,0.0,2647,15,6,5,45,7,15,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b895d,1.0,8372,6,6,21,0,7,40,10,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b897c,1.0,10844,15,5,16,30,18,15,25,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b899c,0.0,4544,6,4,7,10,10,10,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b89a3,0.0,3807,6,4,10,20,12,55,2,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b89c7,1.0,14388,6,5,20,0,4,40,8,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b89e5,1.0,7832,21,3,8,55,20,20,11,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b89f1,2.0,6494,27,3,8,35,21,20,12,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b89f7,1.0,7832,21,3,7,0,15,15,8,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b89fd,1.0,13292,3,3,19,35,0,35,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b8a14,0.0,19685,1,3,13,0,15,50,2,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b8a30,1.0,14178,9,6,18,55,4,40,9,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8a39,1.0,15764,9,3,21,50,18,50,21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a3c,1.0,7191,15,5,6,40,21,0,14,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a3f,1.0,6540,27,3,19,45,4,25,8,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a70,3.0,12358,3,3,12,0,10,35,22,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b8a71,1.0,14086,9,3,18,15,1,35,7,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a89,2.0,12849,1,4,7,0,5,25,22,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8a93,1.0,7038,1,6,7,10,22,30,15,20,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a94,1.0,15554,9,5,8,0,19,0,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8a95,0.0,5228,12,6,21,5,23,55,2,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8a97,2.0,9653,27,6,12,0,7,40,19,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8abc,1.0,5192,12,5,22,40,10,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8ada,2.0,12723,9,6,5,50,12,30,30,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8aeb,0.0,5277,3,6,22,5,0,25,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66734b1986b85319e22b8aec,1.0,5073,6,4,16,0,21,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8b12,2.0,10368,9,6,9,40,12,35,26,55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8b18,0.0,4148,12,3,15,10,17,45,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8b2e,2.0,11753,12,6,10,55,19,15,8,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8b39,1.0,15764,6,3,23,5,4,25,5,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8b43,2.0,11458,6,6,9,25,1,20,15,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8b4b,1.0,6093,15,6,14,55,22,30,7,35,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8b52,0.0,5678,27,5,2,55,4,20,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b8b5e,2.0,15654,9,3,10,45,4,25,17,40,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8b6e,0.0,3419,27,6,7,45,10,40,2,55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b8b71,1.0,11848,9,3,2,15,4,25,26,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b87f5,0.0,4174,9,4,15,30,18,5,2,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b87f9,0.0,5678,15,6,19,35,21,5,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b880a,0.0,4483,27,4,11,10,13,55,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b880f,1.0,6945,15,5,23,30,7,45,8,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
66734b1986b85319e22b8819,0.0,10875,1,3,10,20,11,50,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b881f,2.0,13381,3,6,16,55,19,15,26,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8823,0.0,7202,12,5,11,0,14,15,3,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b8825,1.0,7832,21,3,7,0,16,10,9,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b8840,0.0,3383,21,5,4,55,7,45,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66734b1986b85319e22b885f,1.0,14815,18,3,14,5,19,10,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66734b1986b85319e22b8868,0.0,6015,18,5,14,25,17,40,3,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
66734b1986b85319e22b886d,0.0,3597,1,5,13,15,15,35,2,20,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66734b1986b85319e22b8878,0.0,13999,1,3,9,10,10,40,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
66734b1986b85319e22b88aa,1.0,10262,27,6,13,0,12,35,23,35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
